symbol,fiscal_year,company_name,predictive_value_score,confirmatory_value_score,faithful_representation_score,completeness_score,understandability_score,comparability_score,timeliness_score,conservatism_score,FIUI_primary_8,FIUI_equal_8,FIUI_PCA_8,FIUI_original_9
شراز,1395,پالایش نفت شیراز,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9087415946205571,1.0,73.91635390994159,88.57807927872261,88.68269019105156,75.02326761563592
شراز,1396,پالایش نفت شیراز,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9248188405797102,1.0,62.92844020847737,84.6814228821231,84.72464044429522,64.4858107084032
شراز,1398,پالایش نفت شیراز,0.9999960474063028,0.0189897794393701,0.851502909884023,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.9158316633266532,0.9214405798515324,52.5043228295346,74.492887402689,73.93163212990184,53.81074273115114
شراز,1399,پالایش نفت شیراز,0.999999858828716,0.1379787850793966,0.5812432916334797,0.75,0.504157218442935,0.8072172225435126,0.8974358974358975,0.5285379412450835,49.559964555893586,65.08212769011277,64.20005140327095,49.71411221563131
شراز,1400,پالایش نفت شیراز,0.9999997111353872,8.322794419858075e-09,0.8913101731857309,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.8951132300357568,0.6148819483248493,43.08709215924538,62.64281365281913,61.78977750128738,45.28719078128858
شراز,1401,پالایش نفت شیراز,0.8826104529535383,1.4594486272574945e-06,0.8829837183200001,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.8404255319148937,0.570881312862167,48.86639646173617,69.93912354998761,69.7266390816689,50.61780367336903
شسپا,1392,نفت سپاهان,0.651185886718485,0.0868254272360079,0.4921372076207335,1.0,0.910274454609426,0.9252738376407008,0.9034406215316316,0.4121148751265477,48.04752696366902,67.26565388104416,66.78578567862871,47.71532415506283
شسپا,1393,نفت سپاهان,0.707548045216801,0.4046052432191417,0.4785203334711024,1.0,0.9522237587545144,0.9252738376407008,0.92807881773399,0.689348926181589,64.4863895366462,76.06998702772299,75.85432172765326,63.289194926147374
شسپا,1394,نفت سپاهان,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.949290060851927,0.1644427147373745,35.12036504296239,59.193006915281224,58.84859523799455,38.36269810373008
شسپا,1395,نفت سپاهان,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9231508165225744,1.0,73.97544355566097,88.75819455249781,88.8488869363998,75.07827371215419
شسپا,1396,نفت سپاهان,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9483695652173914,1.0,63.02501752436147,84.97580694009412,84.99627577700024,64.57571378861843
شسپا,1398,نفت سپاهان,0.9999998399862264,0.0189897794393701,0.8267059947589416,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.9188376753507014,0.7403865909337973,50.385518529255904,71.95737365970345,71.18047438937471,51.71211964518765
شسپا,1399,نفت سپاهان,0.9999995386589478,0.1379787850793966,0.6954441464416035,0.75,0.504157218442935,0.8072172225435126,0.9184149184149184,0.6028125449750829,51.305155812576196,67.70030468195496,66.92790702036312,51.98089526869391
شسپا,1400,نفت سپاهان,0.9999999094705732,8.322794419858075e-09,0.7596157616825461,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.9189511323003576,0.5299542478710557,41.279309683317685,60.233013510854235,59.20791364199539,42.86371064454504
شسپا,1401,نفت سپاهان,0.8826104529535383,1.4594486272574945e-06,0.9499361968990864,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.8659574468085106,0.6141685423745384,49.94104869287913,71.63626883730106,71.47501523866721,51.9947108875422
شسینا,1392,صنایع شیمیایی سینا,0.651185886718485,0.0868254272360079,0.7609473225850871,1.0,0.910274454609426,0.9252738376407008,0.9311875693673696,0.5606199446519516,51.78404310318356,72.82893053511286,72.59867176404265,52.707353859660465
شسینا,1393,صنایع شیمیایی سینا,0.707548045216801,0.4046052432191417,0.5625194779666064,1.0,0.9522237587545144,0.9252738376407008,0.9586206896551724,0.6336079534925348,64.64687074216761,76.80498757431839,76.53191120013712,63.919779591429396
شسینا,1394,صنایع شیمیایی سینا,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9543610547667344,0.1644427147373745,35.14116028339304,59.2563943392163,58.907084356286475,38.38205623303215
شسینا,1395,صنایع شیمیایی سینا,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9529298751200768,1.0,74.09756215681436,89.1304327849666,89.19236021011947,75.19195297829198
شسینا,1396,صنایع شیمیایی سینا,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9221014492753624,1.0,62.9172966720292,84.64745549081876,84.69329790590618,64.47543727607069
شسینا,1398,صنایع شیمیایی سینا,0.99999978875733,0.0189897794393701,0.7100299228415032,0.8571428571428571,0.4448865897333848,0.9683801565939821,0.9428857715430862,0.6747395312090829,48.89714567405918,70.21317996575745,69.27389010947363,49.67608509604118
شسینا,1399,صنایع شیمیایی سینا,0.9999995341478408,0.1379787850793966,0.7661638054660805,0.8333333333333334,0.4358600583090337,0.8072172225435126,0.9382284382284384,0.6488076004305702,52.33623505361462,69.59485971922759,68.85593363231048,53.34580086280971
شسینا,1400,صنایع شیمیایی سینا,0.9999997867231796,8.322794419858075e-09,0.9999992648752618,0.8181818181818182,0.0600035984166947,0.7090437674999137,0.9249106078665076,0.6849738718639143,44.262506087783215,64.96390904687605,64.13426133510085,47.0001776480902
شسینا,1401,صنایع شیمیایی سینا,0.8826104529535383,1.4594486272574945e-06,0.921419239693816,0.8888888888888888,0.7507846829880711,0.7867145396987795,0.8808510638297873,0.595731285117798,49.57084998190441,71.33752015774132,71.1186949009383,51.4930311980993
شغدیر,1392,پتروشیمی غدیر,0.651185886718485,0.0868254272360079,0.8271074533547597,1.0,0.910274454609426,0.9252738376407008,0.7746947835738069,0.7882004958816684,54.08514449895632,74.54452923768568,74.74719355710582,55.206708313251575
شغدیر,1393,پتروشیمی غدیر,0.707548045216801,0.4046052432191417,0.6328659713938907,1.0,0.9522237587545144,0.9252738376407008,0.9596059113300492,0.5869267403390976,64.68041863611616,77.11311884867744,76.81571770956452,64.35399301430029
شغدیر,1395,پتروشیمی غدیر,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.7118155619596542,1.0,73.10879541844335,86.11650387046132,86.41133467129242,74.27151762988599
شغدیر,1396,پتروشیمی غدیر,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9393115942028986,1.0,62.98787240286758,84.86258230241295,84.89180064903678,64.54113568084334
شغدیر,1398,پتروشیمی غدیر,0.9999990374867428,0.0189897794393701,0.932908443126592,0.8571428571428571,0.4448865897333848,0.9683801565939821,0.9639278557114228,0.8001407320899674,52.01152702822854,74.82969314155399,74.1018002984257,53.83014038852261
شغدیر,1399,پتروشیمی غدیر,0.9999997762759888,0.1379787850793966,0.9685036709102848,0.8333333333333334,0.4358600583090337,0.8072172225435126,0.9603729603729604,0.821376339017414,55.80665869200296,74.55802682302406,74.07377974754735,57.71095259338219
شغدیر,1400,پتروشیمی غدیر,0.99999986755006,0.0127771426809238,0.6834398821675358,0.8181818181818182,0.0600035984166947,0.7090437674999137,0.9535160905840286,0.4808295947941967,40.2903363771034,58.97239702343964,57.75574251518094,41.53674793346797
شفا,1392,سرمایه گذاری شفادارو,0.651185886718485,0.0868254272360079,1.0,0.4444444444444444,0.6853741496598611,0.9252738376407008,0.0,0.6926854157910984,44.178304916113284,56.07236451863247,56.47303969484627,46.91514214550187
شفا,1393,سرمایه گذاری شفادارو,0.707548045216801,0.4046052432191417,1.0,0.375,0.8324708926261305,0.9252738376407008,0.0,0.3433003559912075,54.48881086267112,57.35247968367476,57.41852387975233,56.90607003569992
شفا,1394,سرمایه گذاری شفادارو,0.0,1.6439380567811723e-09,1.0,0.5454545454545454,0.8324708926261305,0.9252738376407008,0.3468559837728194,0.1644427147373745,29.924248380696312,47.681224698443856,47.73274109086012,33.497925985841995
شفا,1395,سرمایه گذاری شفادارو,0.8745812366634849,0.4064046745807681,1.0,0.6666666666666666,0.849785407725319,1.0,0.7262247838616716,1.0,69.93857545491198,81.54578461872389,81.60886562374967,71.28659238238099
شفا,1396,سرمایه گذاری شفادارو,0.8826104529535382,0.1340920353324397,1.0,0.6666666666666666,0.7895705521472393,1.0,0.9302536231884058,1.0,59.75805771237981,80.0399166286036,79.86346137640952,61.500777700465534
شفا,1397,سرمایه گذاری شفادارو,0.9999998826212564,2.685766663480101e-09,1.0,0.8,0.7142418661755675,0.9999990543268971,0.9366692728694292,1.0,56.52703947386324,80.63637598348646,80.38987385678324,58.371726092452505
شفا,1398,سرمایه گذاری شفادارو,0.9999998041363292,0.0189897794393701,0.9152528514196822,0.5,0.8801017318638765,0.57545461896819,0.9098196392785572,0.80950949167398,51.313019436298134,70.11409895974981,70.27771979153468,53.08558709581003
شفا,1399,سرمایه گذاری شفادارو,0.9999998743332994,0.8605499059473076,0.8019277533811288,0.4166666666666667,1.0,0.4024957744877392,0.93006993006993,0.6964161753518401,81.27547919739845,76.3515760029739,76.58018693850677,81.30860388821266
شفا,1400,سرمایه گذاری شفادارو,0.9999996798303736,9.733988366364218e-10,0.8747548846697097,0.5454545454545454,0.4287153652393035,0.512668672357837,0.933253873659118,0.6423091275654844,43.577948250240716,61.714451871872136,61.30308659373958,45.65144807431747
شفا,1401,سرمایه گذاری شفادارو,0.8826104529535383,0.9392539795657038,0.8047150431164671,0.7777777777777778,0.8933615819209033,0.8284410218431779,0.9212765957446808,0.5702492361389175,85.59585485507434,82.72107111326457,82.33355241391945,85.42202330756132
شفن,1392,پتروشیمی فناوران,0.651185886718485,0.0868254272360079,0.9802936981049578,1.0,0.910274454609426,0.9252738376407008,0.9167591564927858,0.6817986017536135,54.68098704675044,76.90513828194972,76.91436559129008,56.63928983817447
شفن,1393,پتروشیمی فناوران,0.707548045216801,0.4046052432191417,0.4980235523697291,1.0,0.9522237587545144,0.9252738376407008,0.9379310344827586,0.6764067897050063,64.53497257586871,76.27515326735815,76.0434911839317,63.446145818305574
شفن,1394,پتروشیمی فناوران,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9198782961460448,0.1644427147373745,34.999752648464586,58.825359856457695,58.50935835190141,38.25042095377804
شفن,1395,پتروشیمی فناوران,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9125840537944284,1.0,73.93211114880009,88.62611001839599,88.72700932314443,75.03793590804078
شفن,1396,پتروشیمی فناوران,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9248188405797102,1.0,62.92844020847737,84.6814228821231,84.72464044429522,64.4858107084032
شفن,1398,پتروشیمی فناوران,0.9999993176498932,0.0189897794393701,0.9590406253448702,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.9298597194388778,0.8609351590441453,52.723565834240226,75.25618266530496,74.65779045021222,54.630002183904566
شفن,1399,پتروشیمی فناوران,0.9999996580470962,0.1379787850793966,0.1787393097952936,0.75,0.504157218442935,0.8072172225435126,0.9230769230769232,0.2667551043214192,43.817341068128414,57.09905276633221,55.734220999467034,42.10490408515478
شفن,1400,پتروشیمی فناوران,0.9999995344066552,8.322794419858075e-09,0.5115008418617508,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.9034564958283672,1.0,44.39096050646468,62.81346127050724,62.22745347821083,44.31454244392692
شفن,1401,پتروشیمی فناوران,0.8826104529535383,1.4594486272574945e-06,0.4839331058317117,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.8659574468085106,0.312880476800085,43.18999334996311,62.045129379278194,61.3556426024587,43.08953640254906
شلعاب,1392,لعابیران,0.651185886718485,0.0868254272360079,0.7992580638823167,1.0,0.910274454609426,0.9252738376407008,0.9800221975582686,0.5817848450154268,52.50061576644865,74.1828089082579,73.9447726154757,53.59014300357686
شلعاب,1393,لعابیران,0.707548045216801,0.9538169425496128,0.76707760695239,1.0,0.9522237587545144,0.9252738376407008,0.9733990147783252,0.4978652724259328,85.89625677126756,84.71505597897846,84.31126345183444,85.496378340185
شلعاب,1394,لعابیران,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9685598377281948,0.1644427147373745,35.19938695659888,59.433879126234565,59.07085388750386,38.43625899507796
شلعاب,1395,لعابیران,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9327569644572526,1.0,74.01483665280723,88.8782714016813,88.95968476663195,75.11494444316638
شلعاب,1396,لعابیران,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.960144927536232,1.0,63.073306182303526,85.12299896907962,85.13209344335276,64.62066532872603
شلعاب,1397,لعابیران,0.9999999587710552,2.685766663480101e-09,1.0,1.0,1.0,0.9999999743715112,0.957779515246286,1.0,61.40273675481451,86.97224313843273,87.10128928146983,62.934138747638514
شلعاب,1398,لعابیران,0.9999999160281916,0.0868254272360079,0.99160018598078,0.8571428571428571,0.4448865897333848,0.9993115967882764,0.9789579158316634,0.8426157265628349,55.76387467438462,77.51675269129996,76.79508337856473,57.727064179461294
شلعاب,1399,لعابیران,0.999993300267232,1.338941704904629e-09,0.9485277645462132,0.8333333333333334,0.4358600583090337,0.9956126981881078,0.9417249417249416,0.7674145129450913,50.82668488078661,74.0308326331612,73.2349428184121,52.7918574872639
شلعاب,1400,لعابیران,0.999999650888584,6.946144405648039e-11,0.6255963432060314,0.8181818181818182,0.0600035984166947,0.9637243741247296,0.9856972586412396,0.4435271861799089,40.619863470246976,61.209127871355854,59.527636865707876,41.48005228423145
شلعاب,1401,لعابیران,0.8826104529535383,0.9136086477222884,0.7265272016610923,0.8888888888888888,0.7507846829880711,0.940952931636274,0.9276595744680852,0.4697264446772599,82.96777897367116,81.25948531244373,80.4701644678425,82.50947256081857
شنفت,1392,نفت  پارس,0.651185886718485,0.0868254272360079,0.8134124680354986,1.0,0.910274454609426,0.9252738376407008,0.972253052164262,0.5896044941128489,52.65951357930882,74.36037025646537,74.14439319756757,53.81776667071797
شنفت,1393,نفت  پارس,0.707548045216801,0.4046052432191417,0.5233860097839838,1.0,0.9522237587545144,0.9252738376407008,0.9517241379310344,0.6595765225094763,64.60217421514271,76.55421943819566,76.30080711688629,63.65399360789612
شنفت,1394,نفت  پارس,0.0,1.6439380567811723e-09,1.0,1.0,0.6112325467279323,0.9252738376407008,0.9726166328600404,0.1644427147373745,33.740966115884,58.419571670124824,57.870394368735646,37.09321221242054
شنفت,1395,نفت  پارس,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9538904899135446,1.0,74.10150146652899,89.14244046988496,89.20343999314268,75.19562005139319
شنفت,1396,نفت  پارس,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9628623188405796,1.0,63.08444971875169,85.15696636038396,85.1634359817418,64.63103876105856
شنفت,1398,نفت  پارس,0.9999996446725528,0.0189897794393701,0.9554431507484,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.943887775551102,0.8128197439286126,52.237307796231555,74.78512633309097,74.11787544225601,54.16078146205238
شنفت,1399,نفت  پارس,0.999999835265014,0.1379787850793966,0.9986013507183644,0.8333333333333334,0.4358600583090337,0.8072172225435126,0.9557109557109558,0.8018012382469906,55.80443356831542,74.63128474008252,74.14198535199577,57.88126574514312
شنفت,1400,نفت  پارس,0.9999996240507432,8.322794419858075e-09,0.5887567262382822,0.8181818181818182,0.0600035984166947,0.7090437674999137,0.9511323003575686,0.4197698838087765,38.419598017262565,56.8360965859574,55.515720431230385,39.24829387056053
شنفت,1401,نفت  پارس,0.8826104529535383,1.4594486272574945e-06,0.8120604010796542,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.925531914893617,0.5250267907247212,48.18792600768605,69.54323034499927,69.16814329503995,49.587368158260844
شوینده,1396,مدیریت صنعت شوینده ت.ص.بهشهر,0.8826104529535382,0.1340920353324397,1.0,0.6666666666666666,0.7895705521472393,1.0,0.9284420289855072,1.0,59.75062868808103,80.01727170106739,79.84256635081682,61.493862078910524
شوینده,1397,مدیریت صنعت شوینده ت.ص.بهشهر,0.9999998826212564,2.685766663480101e-09,1.0,0.8,0.7142418661755675,0.9999990543268971,0.941360437842064,1.0,56.54627710363458,80.6950155456444,80.4439820074971,58.3896342539773
شپارس,1392,بین  المللی  محصولات   پارس,0.6089173019246736,0.0868254272360079,0.775551038267266,1.0,0.910274454609426,0.9252738376407008,0.9145394006659268,0.568687817443862,51.32075882271295,72.37586597234828,72.20048852652236,52.351582014175854
شپارس,1393,بین  المللی  محصولات   پارس,0.707548045216801,0.4694622182160402,0.6997674681609996,1.0,0.9522237587545144,0.9252738376407008,0.9211822660098522,0.54253159171527,67.04298520576995,77.72486482142722,77.43662587722534,67.01021245052395
شپارس,1394,بین  المللی  محصولات   پارس,0.0,0.9528592360939032,0.6274823459824139,1.0,0.9522237587545144,0.9252738376407008,0.9178498985801216,0.4757025544407107,74.43368183085339,73.14239539365455,73.10840797865268,73.92153185426716
شپارس,1395,بین  المللی  محصولات   پارس,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,0.9537174520306876,0.9298751200768492,1.0,73.7257978239616,88.26371649730986,88.41504709968152,74.85017504434461
شپارس,1396,بین  المللی  محصولات   پارس,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,0.9620426959556988,0.9302536231884058,1.0,62.72337251291127,84.27489136417803,84.36791686076324,64.29843688029386
شپارس,1399,بین  المللی  محصولات   پارس,0.9999999547723168,0.1379787850793966,0.8796236475550429,0.75,0.504157218442935,0.8072172225435126,0.9207459207459208,0.7226002600790906,53.990568355082246,71.52903761522768,70.9639560995664,55.51644167367862
شپارس,1400,بین  المللی  محصولات   پارس,0.9999996304870384,1.1812567666215723e-09,0.7763313838890391,0.8181818181818182,0.0600035984166947,0.7090437674999137,0.9082240762812872,0.540733895537559,40.95773320866092,60.156477143432596,59.08982470508709,42.66591577349445
شپارس,1401,بین  المللی  محصولات   پارس,0.8826104529535383,9.913152594444548e-10,0.6855506106546569,0.925925925925926,0.7657384987893442,0.7867145396987795,0.8638297872340426,0.4432335778383584,46.55074483833961,66.92004242607452,66.48454205522296,47.359061727059
شپاکسا,1392,پاکسان,0.8960369020649119,0.0868254272360079,0.4695466767836226,1.0,0.910274454609426,0.9252738376407008,0.974472807991121,0.3996346589225339,51.46266287619872,70.77580956560405,70.06632756241054,50.80628496223946
شپاکسا,1393,پاکسان,0.707548045216801,0.8500423161589484,0.706660498313533,1.0,0.9522237587545144,0.9252738376407008,0.9832512315270936,0.5379574474452916,81.92386716849678,83.28696418821103,82.90288844168141,81.33452409655692
شپاکسا,1394,پاکسان,0.0,8.586135813357051e-10,0.4599736102099413,1.0,0.9522237587545144,0.9252738376407008,0.9726166328600404,0.6156656989605324,38.284535080858674,61.57191924105428,61.657017426015145,38.22626507303392
شپاکسا,1395,پاکسان,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,0.9170970926673012,0.9740634005763688,1.0,73.68765926700563,88.35831551151152,88.52008100858879,74.81807020990291
شپاکسا,1396,پاکسان,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,0.7455768251600725,0.9682971014492754,1.0,61.58280553615909,82.04461145749357,82.41487601364254,63.25677803130255
شپاکسا,1397,پاکسان,0.9999998946450556,2.685766663480101e-09,1.0,1.0,1.0,0.9999978267183892,0.9913995308835029,1.0,61.54059267307278,87.39246568665892,87.48903986563184,63.062467950230705
شپاکسا,1398,پاکسان,0.9999999371882088,0.5649503499199096,0.9152528514196822,0.7142857142857143,1.0,0.789008764211009,0.9589178356713428,0.80950949167398,76.84175097217505,84.39906180462309,84.38981762894544,77.47336824612147
شپاکسا,1399,پاکسان,0.9999997470736474,2.221073858548106e-09,0.6082036751381033,0.8333333333333334,0.4358600583090337,0.6038393728718028,0.9568764568764568,0.5460725893401368,43.59789370387085,62.302315439544856,61.67282297618327,44.185204450891455
شپاکسا,1400,پاکسان,0.9999986626746864,0.770734578610916,0.814409257961356,0.8181818181818182,0.0600035984166947,0.6779775281400269,0.9606674612634089,0.5652897308704258,71.15246685029099,70.84078295149166,69.74360041184772,71.86651587903376
شپاکسا,1401,پاکسان,0.8826104529535383,3.5174048717942907e-10,0.5927542470176532,0.925925925925926,0.7657384987893442,0.5542168994124275,0.8531914893617021,0.9098361135376792,49.42459776173598,68.55342034187514,68.9494186382494,49.49188207191026
شپدیس,1392,پتروشیمی پردیس,0.651185886718485,0.0868254272360079,0.993223632680677,1.0,0.910274454609426,0.9252738376407008,0.9977802441731408,0.6964290431468592,55.26789123521429,78.26240657756621,78.21504436368897,57.25784689771083
شپدیس,1394,پتروشیمی پردیس,0.0,1.6439380567811723e-09,0.0,1.0,0.9522237587545144,0.9252738376407008,0.9381338742393508,1.0,38.799540157167,60.195393403481305,60.555128697768545,36.06436401834264
شپدیس,1395,پتروشیمی پردیس,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.957732949087416,1.0,74.1172587053875,89.19047120955834,89.24775912523555,75.21028834379808
شپدیس,1396,پتروشیمی پردیس,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9873188405797102,1.0,63.1847415467852,85.4626728821231,85.44551882724318,64.72439965205128
شپدیس,1399,پتروشیمی پردیس,0.9999994256274471,0.1379787850793966,0.599613249672732,0.5,0.5476190476190427,0.8072172225435126,0.9487179487179488,0.5404854993977317,48.483861508797254,63.520389733222636,62.527110827150665,48.79136624744495
شپدیس,1400,پتروشیمی پردیس,0.999999524753003,8.322794419858075e-09,0.6317587187919105,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.933253873659118,0.4475012074148847,39.48794150562011,57.78291692703404,56.59930683673991,40.47709113709051
شپدیس,1401,پتروشیمی پردیس,0.8826104529535383,1.4594486272574945e-06,0.0,0.8888888888888888,0.794099183929693,0.7867145396987795,0.874468085106383,0.0,36.67519407257045,52.834782625323875,51.62223642925574,34.30733377635718
شپنا,1392,پالایش نفت اصفهان,0.651185886718485,0.0868254272360079,0.399669729382696,1.0,0.910274454609426,0.9252738376407008,0.8901220865704772,0.3610308997843272,46.74673375766762,65.3047790242765,64.74269354807952,45.98371875606687
شپنا,1393,پالایش نفت اصفهان,0.707548045216801,0.4046052432191417,0.9649110787351785,1.0,0.9522237587545144,0.9252738376407008,0.9113300492610836,0.3665850050630261,64.62172822834508,77.90596272363058,77.5448692409333,66.20149812147326
شپنا,1394,پالایش نفت اصفهان,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9066937119675456,0.1644427147373745,34.945685023344886,58.66055255422644,58.3572866443424,38.20008981759265
شپنا,1395,پالایش نفت اصفهان,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9087415946205571,1.0,73.91635390994159,88.57807927872261,88.68269019105156,75.02326761563592
شپنا,1396,پالایش نفت اصفهان,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9221014492753624,1.0,62.9172966720292,84.64745549081876,84.69329790590618,64.47543727607069
شپنا,1398,پالایش نفت اصفهان,0.999999154696827,0.0189897794393701,0.8522122904067571,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.9148296593186372,0.9210414513517624,52.501323769489794,74.4842793440074,73.92383462585029,53.81200942158966
شپنا,1399,پالایش نفت اصفهان,0.9999999738380388,0.1379787850793966,0.6110717867883713,0.75,0.504157218442935,0.8072172225435126,0.8986013986013986,0.5479379681644458,49.99810829162436,65.71205441822623,64.86279250467561,50.28971466223534
شپنا,1400,پالایش نفت اصفهان,0.9999993912178762,8.322794419858075e-09,0.8846828328177211,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.901072705601907,0.6106080784532636,43.015632730072184,62.58103797043218,61.71474536149215,45.18339854166989
شپنا,1401,پالایش نفت اصفهان,0.8826104529535383,1.4594486272574945e-06,0.4752288865341456,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.8191489361702128,0.3072528802352365,42.87194070162251,61.28087529801929,60.62673642748039,42.74451358269224
شکربن,1392,کربن  ایران,0.651185886718485,0.0868254272360079,0.9938649755743926,1.0,0.910274454609426,0.9252738376407008,0.9056603773584906,0.6892961005155713,54.818371877973185,77.02976324566345,77.06366641861803,56.84360350709815
شکربن,1393,کربن  ایران,0.707548045216801,0.4046052432191417,0.8154873352144785,1.0,0.9522237587545144,0.9252738376407008,0.9645320197044336,0.4657410721480831,64.77722243630362,77.9426413987269,77.57980473293809,65.49026394677217
شکربن,1394,کربن  ایران,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.947261663286004,0.1644427147373745,35.11204694679012,59.16765194570718,58.82519959067778,38.354954852009236
شکربن,1395,کربن  ایران,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9538904899135446,1.0,74.10150146652899,89.14244046988496,89.20343999314268,75.19562005139319
شکربن,1396,کربن  ایران,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9619565217391304,1.0,63.0807352066023,85.14564389661585,85.15298846894545,64.62758095028104
شکربن,1398,کربن  ایران,0.9999998125539614,0.0189897794393701,0.8808565103380108,0.8571428571428571,0.4448865897333848,0.9683801565939821,0.9559118236472944,0.7708540387311374,51.27147061421151,73.71276960224998,72.93850207754303,52.848152957977575
شکربن,1399,کربن  ایران,0.9999995651270251,0.1379787850793966,0.8350578171721709,0.8333333333333334,0.4358600583090337,0.8072172225435126,0.9533799533799534,0.9081676149887108,55.703083169959264,73.88742937416421,73.45230417083101,56.85022363507672
شکربن,1400,کربن  ایران,0.9999997639532476,8.322794419858075e-09,0.72461457854333,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.9523241954707986,0.5073825231999308,40.90971820221221,59.930513633888914,58.83356672317292,42.32281941658228
شکربن,1401,کربن  ایران,0.8826104529535383,1.4594486272574945e-06,0.7316983910034369,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.9297872340425531,0.4730698079800775,47.04116004800516,67.94243442410021,67.47214340734817,48.06791943298097
شکلر,1392,نیروکلر,0.651185886718485,0.0868254272360079,0.7694024406499052,1.0,0.910274454609426,0.9252738376407008,0.9844617092119868,0.5652910036120202,52.116459737519605,73.65893449598165,73.38590999983681,53.06441078695301
شکلر,1394,نیروکلر,0.0,1.6439380567811723e-09,0.6401752313064208,1.0,0.9522237587545144,0.9252738376407008,0.988843813387424,0.4650969216372336,38.09392028123091,62.1451695546279,62.120049019010736,39.08359846212661
شکلر,1395,نیروکلر,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9846301633045148,1.0,74.227559377397,89.52668638727208,89.55799304988558,75.31296639063221
شکلر,1396,نیروکلر,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9855072463768116,1.0,63.17731252248642,85.44002795458687,85.42462380165048,64.71748403049627
شکلر,1399,نیروکلر,0.9999996385064227,0.1379787850793966,0.9985829704511452,0.75,0.504157218442935,0.8072172225435126,0.9731934731934732,0.7999697034422107,55.933939789469676,74.6387376457387,74.15835226133098,57.994467937000195
شکلر,1401,نیروکلر,0.8826104529535383,1.4594486272574945e-06,0.9990549008292744,0.8888888888888888,0.794099183929693,0.7867145396987795,0.9531914893617022,0.6471478602298476,51.48460441951348,74.39635969175438,74.24160722298218,53.71160307830986
