symbol,fiscal_year,company_name,announcement_id,predictive_value_score,confirmatory_value_score,faithful_representation_score,neutrality_score,completeness_score,understandability_score,comparability_score,timeliness_score,conservatism_score
شیران,1394,س. صنایع شیمیایی ایران,67e8b4208b688330b56879f6,,,0.6356246462625976,0.6356246462625976,1.0,0.9522237587545106,,0.9776876267748479,0.4688991961228074
شیران,1395,س. صنایع شیمیایی ایران,fe7839ae9115e4c373afab2f,,,1.0,1.0,1.0,0.896518836432998,,0.9817483189241114,1.0
شیران,1396,س. صنایع شیمیایی ایران,e3e77b263ca24822e3598023,,,1.0,1.0,1.0,0.8329925017041594,,0.9873188405797102,1.0
شیران,1397,س. صنایع شیمیایی ایران,d77c0b701036ba750fbe0fcf,,,,,1.0,1.0,,0.9741985926505082,
شیران,1398,س. صنایع شیمیایی ایران,9596549d179bdb0718d12925,,,,,,,,0.9759519038076152,
شیران,1399,س. صنایع شیمیایی ایران,dddb521a8d2148cac8a4db8e,0.9999995341477064,,0.6276977943653597,0.6276977943653597,0.75,0.504157218442935,,0.9440559440559441,0.5587512858621775
شیران,1400,س. صنایع شیمیایی ایران,dfef37ddfb4a0471a9aca856,0.9999998253334277,,0.999999989919903,0.999999989919903,0.7272727272727273,0.17380352644837097,,0.9475566150178785,0.6849744127736748
شیران,1401,س. صنایع شیمیایی ایران,d4159be2478d1de841340125,,,0.8789487546653869,0.8789487546653869,0.8888888888888888,0.794099183929693,,0.9148936170212766,0.5682725610803341
صبا,1398,گروه مالی صبا تامین,f9a306574fa3f359fd94c370,0.9999984240552389,,,,0.5,0.8801017318638765,,0.7074148296593186,
صبا,1399,گروه مالی صبا تامین,3936db9a2c5bc73d12f490b2,0.9999998847521085,,,,0.4166666666666667,1.0,,0.9149184149184149,
صبا,1400,گروه مالی صبا تامین,ebc73a891bc3e5c5a6b5f2b5,0.9999998825538795,,,,0.36363636363636365,1.0,,0.9058402860548271,
صبا,1401,گروه مالی صبا تامین,25daf76d77480e16f5eeacd8,,,,,0.7407407407407407,1.0,,0.8468085106382979,
غاذر,1392,کشت وصنعت پیاذر,5cfff5e429c0e2ffb7c6c431,0.6511858867184849,,0.6253532095052012,0.6253532095052012,1.0,0.9102744546094192,,0.978912319644839,0.48571051204807003
غاذر,1393,کشت وصنعت پیاذر,ad18454353f4c4f4cbcd34f6,,5.082392198824627e-10,0.2693234499202385,0.2693234499202385,1.0,0.9522237587545106,,0.961576354679803,0.8281698373072744
غاذر,1394,کشت وصنعت پیاذر,6f8981600dce1622833ca395,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9432048681541583,0.1644427147373745
غاذر,1395,کشت وصنعت پیاذر,0e419a6656a1f48aa255b1a2,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9087415946205571,1.0
غاذر,1396,کشت وصنعت پیاذر,2efc775645306131b98fe146,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9239130434782609,1.0
غاذر,1397,کشت وصنعت پیاذر,8257aa26e24e9468d17f6909,0.9999998690928394,,,,1.0,1.0,0.9999981805772252,0.9421422986708365,
غاذر,1398,کشت وصنعت پیاذر,b7d9c6a122013b3972e12d14,0.5548674920214848,0.38194734701758326,0.8372073551153759,0.8372073551153759,0.7857142857142857,0.4975755699989719,0.7934343115096734,0.9198396793587175,0.7462951154425537
غاذر,1399,کشت وصنعت پیاذر,d8f25e6244e39008977da3d5,0.9999998601760162,3.302353500074609e-07,0.5629853416236904,0.5629853416236904,0.75,0.504157218442935,0.2778973676685089,0.9428904428904429,0.5166632315139024
غاذر,1400,کشت وصنعت پیاذر,4f4ed011f99f5e0347082871,0.9999996343381866,1.5025363746086687e-09,0.8583045053837767,0.8583045053837767,0.7272727272727273,0.17380352644837097,0.4573305639825743,0.901072705601907,0.5935971008027204
غاذر,1401,کشت وصنعت پیاذر,a637b227ca177499ad7dd63b,,0.3497440345902686,0.49020548780175843,0.49020548780175843,0.8518518518518519,0.7796610169491517,0.5842642275806798,0.8340425531914893,0.31693580146750494
غالبر,1392,لبنیات  کالبر,b188cfb8c139cd6217db061b,0.6511858867184849,,0.7660276621213996,0.7660276621213996,1.0,0.9102744546094192,,0.902330743618202,0.5634265956448012
غالبر,1393,لبنیات  کالبر,75ba4bb792d28b2589bad4a1,,0.8339957712779056,0.9324629989192673,0.9324629989192673,1.0,0.9522237587545106,,0.9182266009852217,0.38811721877417604
غالبر,1394,لبنیات  کالبر,12497bfa0e564cdb76fa63b4,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9148073022312373,0.1644427147373745
غالبر,1395,لبنیات  کالبر,83f4819c51d2cb9b82ddb6b4,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9154658981748319,1.0
غالبر,1396,لبنیات  کالبر,00d20c7de0915e9d0a115ebd,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9148550724637681,1.0
غالبر,1397,لبنیات  کالبر,33cb02cc4c3fce499e6252cf,0.9999998827992362,,,,1.0,1.0,0.9999991105594012,0.9397967161845191,
غالبر,1398,لبنیات  کالبر,391405674959ef3482517d2e,0.9999984322770036,1.2766056579881148e-10,0.8290774078991194,0.8290774078991194,0.7857142857142857,0.4975755699989719,0.9954891280484377,0.845691382765531,0.7417208516565562
غالبر,1399,لبنیات  کالبر,dbdc58742f56da0c9a44a714,0.9999996074239532,1.3928474358898893e-10,0.9887460087611508,0.9887460087611508,0.75,0.504157218442935,0.8681706582019653,0.9044289044289044,0.808211011796633
غالبر,1400,لبنیات  کالبر,e427e1cedaae43aa39251671,0.9999995108651049,7.6966389063064e-10,0.604342540904554,0.604342540904554,0.7272727272727273,0.17380352644837097,0.8716121361401757,0.902264600715137,0.42982093596958487
غالبر,1401,لبنیات  کالبر,3a47c1b1a0ef5873f1f42292,,0.46499782953016383,0.8942855216263538,0.8942855216263538,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.8212765957446808,0.5781883426242977
غبهنوش,1392,بهنوش  ایران,c644d7fe87984df9f26520f7,0.6511858867184849,,0.8781926773222085,0.8781926773222085,1.0,0.9102744546094192,,0.9034406215316315,0.7599782887745704
غبهنوش,1393,بهنوش  ایران,d32fd7948321e45b60b5597a,,0.8681403455533405,0.582970152730925,0.582970152730925,1.0,0.9522237587545106,,0.9182266009852217,0.6200370949991887
غبهنوش,1394,بهنوش  ایران,fe99649a0b8a50c19b5b127f,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.907707910750507,0.1644427147373745
غبهنوش,1395,بهنوش  ایران,774081082ffe68e0db2db928,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9135446685878963,1.0
غبهنوش,1396,بهنوش  ایران,aab2294d379a417f77c87abe,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9248188405797102,1.0
غبهنوش,1397,بهنوش  ایران,8073738cf795da730e62dea8,1.0,,,,1.0,1.0,0.9999997014794806,0.9405785770132916,
غبهنوش,1398,بهنوش  ایران,8f201dd08f9b7648ee4b8567,0.9999987515279091,0.004532496817414747,0.9261221258354471,0.9261221258354471,0.7857142857142857,0.4975755699989719,0.9973233705968267,0.8687374749498998,0.8794565462303049
غبهنوش,1399,بهنوش  ایران,cf933ecd95504df6de2d892e,0.9999997846836732,0.25533313569245186,0.8739180788180863,0.8739180788180863,0.75,0.504157218442935,0.8153292349949528,0.9137529137529138,0.7188894397204888
غبهنوش,1400,بهنوش  ایران,0c1dc497d3cd1656662d20a6,0.9999996655430082,1.40472787304959e-09,0.8124958183668471,0.8124958183668471,0.7272727272727273,0.17380352644837097,0.8238946941437703,0.901072705601907,0.8058929691021607
غبهنوش,1401,بهنوش  ایران,1842a5d57dd4ff9c1acd1c2f,,1.2893931084956757e-09,0.958966636769501,0.958966636769501,0.8518518518518519,0.7796610169491517,0.829255686818501,0.8340425531914893,0.6730663911630702
غدام,1392,خوراک   دام  پارس,db67031bc6e0367d711cdc64,0.6511858867184849,,0.928088430777472,0.928088430777472,1.0,0.9102744546094192,,0.9322974472807991,0.65295762285262
غدام,1393,خوراک   دام  پارس,63d04911ddc4cba041f5111e,,0.47732192027315334,0.8832183841475963,0.8832183841475963,1.0,0.9522237587545106,,0.9113300492610837,0.42079544119604406
غدام,1394,خوراک   دام  پارس,d9850fba7eb380632d81c68f,,,0.8063710743016119,0.8063710743016119,1.0,0.9522237587545106,,0.9563894523326572,0.32623077424223834
غدام,1395,خوراک   دام  پارس,c32499cc31b577d9b1e91317,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9394812680115274,1.0
غدام,1396,خوراک   دام  پارس,24164fd7d834f5f5302fc1c3,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9420289855072463,1.0
غدام,1397,خوراک   دام  پارس,78f99a9f1409c97fc416f0fc,0.9999998784914953,,,,1.0,1.0,0.9999990266342714,0.9585613760750586,
غدام,1398,خوراک   دام  پارس,afd4f147ee507b2d7fda3f12,0.44027465358306295,3.168216955506191e-10,,,0.7142857142857143,1.0,0.7802591776602108,0.905811623246493,
غدام,1399,خوراک   دام  پارس,70e6557271fe877cc8217f6f,0.9999996346898726,0.0,0.3596104517926699,0.3596104517926699,0.8333333333333334,0.43586005830903374,0.5744031400996645,0.9358974358974359,0.38439110994168474
غدام,1400,خوراک   دام  پارس,5df7a482aa0f2caa8a4b84fe,0.999998922038142,0.9649704835950744,0.9250136748613056,0.9250136748613056,0.7272727272727273,0.17380352644837097,0.41256684715532144,0.9320619785458879,0.7333319340286777
غدام,1401,خوراک   دام  پارس,354a8dc0c96d12bd117570ff,,0.19909284726827817,0.7464132496814613,0.7464132496814613,0.8888888888888888,0.794099183929693,0.28342251912831695,0.9106382978723404,0.4825835030419466
غدشت,1392,دشت  مرغاب,d9f2f735f83d0727e1f68088,0.6511858867184849,,0.9531468976309238,0.9531468976309238,1.0,0.9102744546094192,,0.9001109877913429,0.6668012587692423
غدشت,1393,دشت  مرغاب,4118c5b4f611431e2c58bd05,,3.327523517101276e-10,0.9393927292744453,0.9393927292744453,1.0,0.9522237587545106,,0.9211822660098522,0.3835187206252912
غدشت,1394,دشت  مرغاب,64ca1fee7714323e9edfc725,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9148073022312373,0.1644427147373745
غدشت,1395,دشت  مرغاب,a282866f5dde5bd86098856c,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9221902017291066,1.0
غدشت,1397,دشت  مرغاب,0d96744b7da56056956cb60a,,,,,1.0,1.0,0.9999999912559105,0.9483971853010165,
غدشت,1398,دشت  مرغاب,1de1e0716f60f9e90139ea1a,,,,,,,0.9999999986026558,0.9188376753507014,
غدشت,1399,دشت  مرغاب,717598591dd3e56a441ce52e,0.46013519360482324,,0.998726719588357,0.998726719588357,0.75,0.504157218442935,,0.8904428904428905,0.8017197001258055
غدشت,1400,دشت  مرغاب,62b7800c2f886c50f9aed295,0.9999998716074234,3.4601370571254655e-16,0.7926639219155164,0.7926639219155164,0.7272727272727273,0.17380352644837097,,0.8104886769964244,0.8186822540993342
غدشت,1401,دشت  مرغاب,0f1562bb37dc7eed143599bf,,0.44379616628759216,0.8730302675064455,0.8730302675064455,0.8888888888888888,0.794099183929693,,0.8425531914893617,0.5644460423695669
غزر,1395,صنعتی زر ماکارون,f667b8d5acd5953590105724,0.8745812366634849,,,,0.8888888888888888,1.0,,0.0,
غزر,1396,صنعتی زر ماکارون,1ae1e3bc7c6cce4b2e9430c8,0.6883700631956146,,,,0.8888888888888888,1.0,,0.31068840579710144,
غزر,1397,صنعتی زر ماکارون,7a1d80b6f74e41513ec6db11,0.9999999068446955,,,,1.0,1.0,,0.6942924159499608,
غزر,1398,صنعتی زر ماکارون,51659a8e2e2242697411331f,0.9999996897155256,,0.9999995963659137,0.9999995963659137,0.7857142857142857,0.4975755699989719,,0.9649298597194389,0.8378891484646487
غزر,1399,صنعتی زر ماکارون,37adfef748945cf840de6e3e,0.9999999363014564,,0.5482869265320328,0.5482869265320328,0.75,0.504157218442935,,0.9230769230769231,0.5071035924181515
غزر,1400,صنعتی زر ماکارون,2cc02f91689246b06629db9d,0.999999732367365,,0.5672675582299203,0.5672675582299203,0.7272727272727273,0.17380352644837097,,0.9070321811680572,0.4059118498741226
غزر,1401,صنعتی زر ماکارون,bc6e5d6a7269784e49c18d49,,,0.5165846176970148,0.5165846176970148,0.8518518518518519,0.7796610169491517,,0.8425531914893617,0.3339908750711475
غشاذر,1392,پگاه آذربایجان غربی,c5da245a061e31fd9173263b,0.6511858867184849,,0.8148561283758577,0.8148561283758577,1.0,0.9102744546094192,,0.9678135405105438,0.7949687823652757
غشاذر,1393,پگاه آذربایجان غربی,b8452f94e90b9e0d0e09590d,,0.5363814648934643,0.8103463904077913,0.8103463904077913,1.0,0.9522237587545106,,0.9753694581280788,0.4691525505123755
غشاذر,1394,پگاه آذربایجان غربی,7f1db8d341e9bf1a18fda116,,,0.6232048017128653,0.6232048017128653,1.0,0.9522237587545106,,0.9787018255578094,0.4792766877181654
غشاذر,1395,پگاه آذربایجان غربی,9a8bb69a1051129e557b7b3f,,,1.0,1.0,1.0,0.896518836432998,1.0,0.989433237271854,1.0
غشاذر,1396,پگاه آذربایجان غربی,c21180b8a9334ca3f87d3512,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9963768115942029,1.0
غشاذر,1397,پگاه آذربایجان غربی,3e4b5d783258b2666d9e67a8,0.8215225439657977,,,,1.0,1.0,0.9999996373585929,0.9906176700547302,
غشاذر,1398,پگاه آذربایجان غربی,c674734b129ee1da88c66284,0.999999892692364,4.230472330647784e-06,0.9765221160385268,0.9765221160385268,0.7857142857142857,0.4975755699989719,0.9681039991189517,0.9719438877755511,0.8246796914790864
غشاذر,1399,پگاه آذربایجان غربی,e858c239d93464a5dd74e942,0.9999995341483723,1.2635387038187868e-09,0.8735513099145652,0.8735513099145652,0.75,0.504157218442935,0.8644304249157927,0.9813519813519813,0.883131997484545
غشاذر,1400,پگاه آذربایجان غربی,2129ab341ea030fe9a9b9895,0.9999995421918623,0.7485840119075384,0.999999635889278,0.999999635889278,0.7272727272727273,0.17380352644837097,0.8999863935696651,0.9737783075089392,0.684974111125147
غشاذر,1401,پگاه آذربایجان غربی,726100508968e06067a26a0c,,0.7610128112867498,0.9713206349581074,0.9713206349581074,0.8518518518518519,0.7796610169491517,0.8292054968469854,0.9617021276595745,0.627994364777222
غشان,1392,شیرپاستوریزه پگاه خراسان,ba1398198eb5d0e79ecaf902,0.6511858867184849,,0.8903983889668426,0.8903983889668426,1.0,0.9102744546094192,,0.9711431742508324,0.6321356300483496
غشان,1393,شیرپاستوریزه پگاه خراسان,bb08e59871ed9d711ee4b054,,0.32994201686586194,0.9609610472440576,0.9609610472440576,1.0,0.9522237587545106,,0.9753694581280788,0.3692062055382197
غشان,1394,شیرپاستوریزه پگاه خراسان,c332d3feb25c69c4c4ae7324,,,1.0,1.0,1.0,0.6112325467279283,,0.9726166328600405,0.1644427147373745
غشان,1395,شیرپاستوریزه پگاه خراسان,4f7f39e9ca2f49f56eea0470,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9673390970220941,1.0
غشان,1396,شیرپاستوریزه پگاه خراسان,589b8880af20e438bf110f54,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9818840579710145,1.0
غشان,1397,شیرپاستوریزه پگاه خراسان,18c02fc70b50d1735b670480,0.9999999513864788,,,,1.0,1.0,0.999999811803549,0.9890539483971853,
غشان,1398,شیرپاستوریزه پگاه خراسان,3f858b73e9a114e91cf59e1a,0.6096562092331808,0.09855248937588446,0.9790651225633898,0.9790651225633898,0.7857142857142857,0.4975755699989719,0.9691711307606038,0.968937875751503,0.8261104981429939
غشان,1399,شیرپاستوریزه پگاه خراسان,4afa26c43bd9b9bdf3c2a23e,0.9999995341477925,1.20949206700772e-16,0.8019277533811288,0.8019277533811288,0.75,0.504157218442935,0.7684386305943822,0.9708624708624709,0.672067960991563
غشان,1400,شیرپاستوریزه پگاه خراسان,00fe5c73ea12ccb8fa144bae,0.9999984564291432,0.7696227934754317,0.9999997397244154,0.9999997397244154,0.7272727272727273,0.17380352644837097,0.7852511071848207,0.9702026221692491,0.68497417808683
غشان,1401,شیرپاستوریزه پگاه خراسان,083477d459f9acc0915177e4,,0.5479940811432065,0.6220347852370761,0.6220347852370761,0.8518518518518519,0.7796610169491517,0.6803640550098831,0.9574468085106383,0.40216827046111425
غشصفا,1392,شیرپاستوریزه پگاه اصفهان,2c8f5cb720705dfd25f31f72,0.6511858867184849,,0.9848643692724144,0.9848643692724144,1.0,0.9102744546094192,,0.9722530521642619,0.6843236847088846
غشصفا,1393,شیرپاستوریزه پگاه اصفهان,03be5a9f6409bb4cbb3bd6ef,,,0.5930469063037745,0.5930469063037745,1.0,0.9522237587545106,,0.9783251231527094,0.6133502644478537
غشصفا,1394,شیرپاستوریزه پگاه اصفهان,1f6e6865272f4d35fb1ec557,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9726166328600405,0.1644427147373745
غشصفا,1395,شیرپاستوریزه پگاه اصفهان,0f127bbdd5e0cef0ba5c5c57,,,1.0,1.0,1.0,0.896518836432998,,0.9721421709894332,1.0
غشصفا,1396,شیرپاستوریزه پگاه اصفهان,e2e00a812644a5fcd8059e7f,,,1.0,1.0,1.0,0.8329925017041594,,0.9347826086956522,1.0
غشصفا,1397,شیرپاستوریزه پگاه اصفهان,3e065c413e08a4f71403da78,0.8596402706338853,,,,1.0,1.0,,0.9859265050820953,
غشصفا,1398,شیرپاستوریزه پگاه اصفهان,70dd7c4d35f7c3275488ca9d,0.9999998020979108,,0.9064917740522707,0.9064917740522707,0.8571428571428571,0.4448865897333848,,0.9819639278557114,0.8905014404811092
غشصفا,1399,شیرپاستوریزه پگاه اصفهان,f731d943f1695a3d4474055a,0.9999997546024613,,1.0,1.0,0.8333333333333334,0.43586005830903374,,0.9766899766899767,0.8008914814921277
غشصفا,1400,شیرپاستوریزه پگاه اصفهان,665bd8dfaba46d30c85290f9,0.0,,0.819101477898934,0.819101477898934,0.8181818181818182,0.060003598416694746,,0.9785458879618594,0.8016330808681998
غشصفا,1401,شیرپاستوریزه پگاه اصفهان,6fd1bf8ca1de3a75fde91527,,,0.9209283423768005,0.9209283423768005,0.8888888888888888,0.7507846829880711,,0.9574468085106383,0.6976595416271115
غشهد,1392,شهد ایران,13a84abc9d7bfabb332587b0,0.6511858867184849,,0.975996501231116,0.975996501231116,1.0,0.9102744546094192,,0.9234184239733629,0.6794246006093528
غشهد,1393,شهد ایران,b5ca0a8d87e7fb40951a8072,,0.535931373492726,0.9855175378643314,0.9855175378643314,1.0,0.9522237587545106,,0.9507389162561576,0.3529107696593821
غشهد,1394,شهد ایران,bd1a7fcea46b672edb9dacc9,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9249492900608519,0.1644427147373745
غشهد,1395,شهد ایران,7d1ee66956c213b78a41305a,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9193083573487032,1.0
غشهد,1396,شهد ایران,41014edb505c719bc6a6ffb5,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9528985507246377,1.0
غشهد,1397,شهد ایران,1ce8be732ca226671c0e4869,0.9999986135367115,,,,1.0,1.0,0.999999806196604,0.9781078967943706,
غشهد,1398,شهد ایران,53f4385eeae8775bbc8c2a57,0.9541284668855581,0.5900997850484847,0.40195001311738066,0.40195001311738066,0.7857142857142857,0.4975755699989719,0.16717335660855592,0.9308617234468938,0.501400303197059
غشهد,1399,شهد ایران,8142c2a335193a359f2d364d,0.9999995341483817,4.354171441227792e-15,0.8794593955231291,0.8794593955231291,0.75,0.504157218442935,0.23337877154172393,0.9347319347319347,0.722493432905137
غشهد,1400,شهد ایران,86d86a0f021df21ef10cdfe1,0.5849749670679574,0.5877209960298135,0.9999999064228543,0.9999999064228543,0.7272727272727273,0.17380352644837097,0.27646271063328565,0.9415971394517283,0.6849744666196373
غشهد,1401,شهد ایران,3277b593762c43f393b31e8a,,1.23261001401212e-06,0.6915641987363432,0.6915641987363432,0.8888888888888888,0.7507846829880711,0.5755252135706237,0.9212765957446809,0.44712158277871805
غمهرا,1392,تولیدی مهرام,ecedca2b82d7e97294507a87,0.6511858867184849,,0.9031873391972282,0.9031873391972282,1.0,0.9102744546094192,,0.9223085460599334,0.7461699021370141
غمهرا,1393,تولیدی مهرام,fcdfbf2c32c9fdcf28345285,,,0.7324127385236145,0.7324127385236145,1.0,0.9522237587545106,,0.9310344827586207,0.5208685243752602
غمهرا,1394,تولیدی مهرام,e466b61351345eb433d66f0c,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9330628803245437,0.1644427147373745
غمهرا,1395,تولیدی مهرام,6bbb3d4ec530dca47cb9a516,,,1.0,1.0,1.0,0.896518836432998,,0.9193083573487032,1.0
غمهرا,1396,تولیدی مهرام,9376021aed2c506c2075e7c7,,,1.0,1.0,1.0,0.8329925017041594,,0.9284420289855072,1.0
غمهرا,1397,تولیدی مهرام,1ee38730d314ceb2fff8f641,0.9999995593601138,,,,1.0,1.0,,0.9687255668491008,
غمهرا,1398,تولیدی مهرام,e69a0dd7c5f9bd3e8197dcef,0.9999996051433068,,0.9363889101948539,0.9363889101948539,0.7857142857142857,0.4975755699989719,,0.9158316633266533,0.8020989950460753
غمهرا,1399,تولیدی مهرام,64c194a22d16cf2aea1ad035,0.9999999122264744,,0.6167490463156553,0.6167490463156553,0.75,0.504157218442935,,0.9090909090909091,0.5516303766176912
غمهرا,1400,تولیدی مهرام,7ea5c6df1f2e5b3070ce9a5b,,,0.5439973740310842,0.5439973740310842,0.7272727272727273,0.17380352644837097,,0.9046483909415971,0.390905265991134
غمهرا,1401,تولیدی مهرام,af943c5625613597e13c3910,,,,,0.0,0.0,,0.848936170212766,
غنوش,1392,نوش  مازندران,795853a1819a5b019efadeca,0.6511858867184849,,0.4437276183538913,0.4437276183538913,1.0,0.9102744546094192,,0.9478357380688124,1.0
غنوش,1393,نوش  مازندران,8b000aa6cd49cc07c15af6e5,,0.04420262327973326,0.46959399532612156,0.46959399532612156,1.0,0.9522237587545106,,0.9320197044334976,0.6952723528276695
غنوش,1394,نوش  مازندران,dc1a5af8c9c396ade8f08c48,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.934077079107505,0.1644427147373745
غنوش,1395,نوش  مازندران,6f93f312042e298336485f3c,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9548511047070125,1.0
غنوش,1396,نوش  مازندران,65b5e60c7ade397e717b5aa1,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9492753623188406,1.0
غنوش,1397,نوش  مازندران,f17213ce0b40f0b53cb51662,0.0,,,,1.0,1.0,0.9999989739248797,0.9593432369038312,
غنوش,1398,نوش  مازندران,84c2dddb0227c5882d65e0ce,0.9999991052441117,3.971199354945456e-07,0.4134203512606226,0.4134203512606226,0.7857142857142857,0.4975755699989719,0.9835180618531814,0.938877755511022,0.5078540169772496
غنوش,1399,نوش  مازندران,112bde5c3464fa825b00a9b5,0.9999993412960192,1.0,0.0,0.0,0.75,0.504157218442935,0.9771919824209035,0.9090909090909091,0.15050561189577552
غنوش,1400,نوش  مازندران,2753335942e40c3ddafab8fe,0.9999996524464122,0.7990766397376398,0.5741476182612688,0.5741476182612688,0.7272727272727273,0.17380352644837097,0.9369418396137229,0.9082240762812872,0.9596000574380835
غنوش,1401,نوش  مازندران,a43617496ed4a41076f3f137,,8.315699555680304e-10,0.8663160973560937,0.8663160973560937,0.8518518518518519,0.7796610169491517,0.8372774280831777,0.8063829787234043,0.5601050854632429
غپاک,1392,لبنیات  پاک,cbd6046945d199ce06fba626,0.6511858867184849,,0.7652253963491952,0.7652253963491952,1.0,0.9102744546094192,,0.9012208657047724,0.8223874504135132
غپاک,1393,لبنیات  پاک,e2ef66d15efb9e340216d3fc,,0.40322102627546813,0.9254447656044416,0.9254447656044416,1.0,0.9522237587545106,,0.9270935960591133,0.39277444658139554
غپاک,1394,لبنیات  پاک,6fc5058e8b3908f9f4b1d7ba,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.907707910750507,0.1644427147373745
غپاک,1395,لبنیات  پاک,a2952af5db2bfeb7ba498946,,,1.0,1.0,1.0,0.896518836432998,1.0,0.914505283381364,1.0
غپاک,1396,لبنیات  پاک,05691cf4d2a10b99119830e0,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.927536231884058,1.0
غپاک,1397,لبنیات  پاک,3a6ed6d702432c88ca680c5f,0.9999992028322098,,,,1.0,1.0,0.9999997046903457,0.9397967161845191,
غپاک,1398,لبنیات  پاک,be413261d5f37ed8c250b442,0.9999998502425989,9.767634969187985e-11,0.8281941490343462,0.8281941490343462,0.7857142857142857,0.4975755699989719,0.8910115453173829,0.8476953907815631,0.9345551078816722
غپاک,1399,لبنیات  پاک,f843596ddc57c0e87d6094c8,0.999998167896365,2.8636611494032303e-10,0.7838985518309762,0.7838985518309762,0.75,0.504157218442935,0.8779814054820037,0.8764568764568764,0.9414408699631982
غپاک,1400,لبنیات  پاک,28582ec2e652d0bb96b8d2a8,0.9999983962843737,2.2923246530393543e-10,0.6833296884426825,0.6833296884426825,0.7272727272727273,0.17380352644837097,0.7876301539602032,0.8438617401668653,0.8891902196518543
غپاک,1401,لبنیات  پاک,1e131e7bf26758aec1039378,,2.708589022411349e-10,0.7823313706776548,0.7823313706776548,0.8518518518518519,0.7796610169491517,0.5703471105929895,0.8638297872340426,0.5058058837545408
غپینو,1392,پارس  مینو,adfabc11fed4ebe40a301433,0.6511858867184849,,0.9836850338608254,0.9836850338608254,1.0,0.9102744546094192,,0.9644839067702553,0.6836721568178488
غپینو,1393,پارس  مینو,2b1ee869411504bf3f941501,,,0.5168063278610897,0.5168063278610897,1.0,0.9522237587545106,,0.9743842364532019,0.6639427321008887
غپینو,1394,پارس  مینو,757716e1ee750ec29ca6dc06,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9675456389452333,0.1644427147373745
غپینو,1395,پارس  مینو,42338ab61264c3c12d24163e,,,1.0,1.0,1.0,0.896518836432998,,0.962536023054755,1.0
غپینو,1396,پارس  مینو,60cef75b7e6918e016880f44,,,1.0,1.0,1.0,0.8329925017041594,,0.9682971014492754,1.0
غپینو,1397,پارس  مینو,3a19043eef4981683ec730e9,0.9999997857081725,,,,1.0,1.0,,0.9757623143080532,
غپینو,1398,پارس  مینو,453d10e487f0d826843bdff1,0.9999999688404537,,0.8761226370368493,0.8761226370368493,0.7857142857142857,0.4975755699989719,,0.9408817635270541,0.7681905546231835
غپینو,1399,پارس  مینو,dbb68a8a21a60b5f59d509e3,0.9999998961988533,,0.9645508637877214,0.9645508637877214,0.75,0.504157218442935,,0.9766899766899767,0.7778357076786075
غپینو,1400,پارس  مینو,0f931403ad1d3f4d799577d6,0.9999987987552448,,0.9223154803453215,0.9223154803453215,0.7272727272727273,0.17380352644837097,,0.9690107270560191,0.7350719581724815
غپینو,1401,پارس  مینو,2829a808a2700727093a8ef4,,,0.9138026321958894,0.9138026321958894,0.8518518518518519,0.7796610169491517,,0.9595744680851064,0.7022665742357009
غچین,1392,کشت  و صنعت  چین  چین,0abb8727b9cb17c1cb0ec077,0.8872769562129009,,0.4502520947830446,0.4502520947830446,1.0,0.9102744546094192,,0.9067702552719201,0.9963955306300258
غچین,1393,کشت  و صنعت  چین  چین,efcb3e562f94e7a8ccaf0a72,0.707548045216801,6.71581665199154e-10,0.15633461261511672,0.15633461261511672,1.0,0.9522237587545106,,0.9270935960591133,0.0
غچین,1394,کشت  و صنعت  چین  چین,2c8c1577f45a02a7afd9db37,,7.807488405799494e-10,0.999329028396473,0.999329028396473,1.0,0.9522237587545106,,0.9158215010141988,0.1650033499489059
